	M	physical_dist
('R09L-2-Tb', 'R15H-7-T')	0.01484049025766779	61.77407518110873
('R09L-2-Tb', 'R16L-1-T')	0.01485393785100176	63.51533584653702
('R09L-2-Tb', 'R16L-2-T')	0.014839020068672002	63.51533584653702
('R09L-2-Tb', 'R16L-3-T')	0.01483719386497466	63.51533584653702
('R09L-2-Tb', 'R16L-4-T')	0.01484690297456613	63.51533584653702
('R09L-2-Tb', 'R16L-5-T')	0.014845337554590136	63.51533584653702
('R09L-2-Tc', 'R09L-3-T')	0.19810059931348048	0.0
('R09L-2-Tc', 'R09L-4-Ta')	0.05088674972978169	0.0
('R09L-2-Tc', 'R09L-4-Tb')	0.10453702796646616	0.0
('R09L-2-Tc', 'R09L-4-Tc')	0.11937440474706318	0.0
('R09L-2-Tc', 'R13L-3-T')	0.10662180064081112	1.628685017953996
('R09L-2-Tc', 'R13L-4-T')	0.11363611671871354	1.628685017953996
('R09L-2-Tc', 'R13L-5-T')	0.17935558881724833	1.628685017953996
('R09L-2-Tc', 'R14B-2-T')	0.022746242954875526	1.6324450742224594
('R09L-2-Tc', 'R14B-4-T')	0.22969241167130452	1.6324450742224594
('R09L-2-Tc', 'R15H-1-T')	0.016715638316981394	61.77407518110873
('R09L-2-Tc', 'R15H-2-T')	0.016708957473237928	61.77407518110873
('R09L-2-Tc', 'R15H-2-T_bis')	0.016701498751207276	61.77407518110873
('R09L-2-Tc', 'R15H-3-T')	0.016643582297707366	61.77407518110873
('R09L-2-Tc', 'R15H-3-T_old')	0.01668865775434579	61.77407518110873
('R09L-2-Tc', 'R15H-6-T')	0.0166572183388984	61.77407518110873
('R09L-2-Tc', 'R15H-7-T')	0.016704310285648574	61.77407518110873
('R09L-2-Tc', 'R16L-1-T')	0.01671765676609559	63.51533584653702
('R09L-2-Tc', 'R16L-2-T')	0.016702116917034687	63.51533584653702
('R09L-2-Tc', 'R16L-3-T')	0.01669995068796108	63.51533584653702
('R09L-2-Tc', 'R16L-4-T')	0.01671125395793732	63.51533584653702
('R09L-2-Tc', 'R16L-5-T')	0.016709328979399078	63.51533584653702
('R09L-3-T', 'R09L-4-Ta')	0.04452811017472071	0.0
('R09L-3-T', 'R09L-4-Tb')	0.11589616415814488	0.0
('R09L-3-T', 'R09L-4-Tc')	0.12673770561262393	0.0
('R09L-3-T', 'R13L-3-T')	0.09628600307603488	1.628685017953996
('R09L-3-T', 'R13L-4-T')	0.10750362403268855	1.628685017953996
('R09L-3-T', 'R13L-5-T')	0.17190819409280322	1.628685017953996
('R09L-3-T', 'R14B-2-T')	0.0217781797684242	1.6324450742224594
('R09L-3-T', 'R14B-4-T')	0.22436468799907755	1.6324450742224594
('R09L-3-T', 'R15H-1-T')	0.015173954224011993	61.77407518110873
('R09L-3-T', 'R15H-2-T')	0.015174948515965507	61.77407518110873
('R09L-3-T', 'R15H-2-T_bis')	0.015173419640789554	61.77407518110873
('R09L-3-T', 'R15H-3-T')	0.015124088008186477	61.77407518110873
('R09L-3-T', 'R15H-3-T_old')	0.015156700246920675	61.77407518110873
('R09L-3-T', 'R15H-6-T')	0.015138450516305345	61.77407518110873
('R09L-3-T', 'R15H-7-T')	0.015167560237605649	61.77407518110873
('R09L-3-T', 'R16L-1-T')	0.015192687830581387	63.51533584653702
('R09L-3-T', 'R16L-2-T')	0.015167931972812255	63.51533584653702
('R09L-3-T', 'R16L-3-T')	0.015169652057299796	63.51533584653702
('R09L-3-T', 'R16L-4-T')	0.015174556834478417	63.51533584653702
('R09L-3-T', 'R16L-5-T')	0.015174701473949613	63.51533584653702
('R09L-4-Ta', 'R09L-4-Tb')	0.19035547370006353	0.0
('R09L-4-Ta', 'R09L-4-Tc')	0.19586844428168812	0.0
('R09L-4-Ta', 'R13L-3-T')	0.19248797806717405	1.628685017953996
('R09L-4-Ta', 'R13L-4-T')	0.1880769031134704	1.628685017953996
('R09L-4-Ta', 'R13L-5-T')	0.21146036126513412	1.628685017953996
('R09L-4-Ta', 'R14B-2-T')	0.06533321981465558	1.6324450742224594
('R09L-4-Ta', 'R14B-4-T')	0.22380253055968236	1.6324450742224594
('R09L-4-Ta', 'R15H-1-T')	0.07542917759063071	61.77407518110873
('R09L-4-Ta', 'R15H-2-T')	0.07504400317083565	61.77407518110873
('R09L-4-Ta', 'R15H-2-T_bis')	0.07480399508252111	61.77407518110873
('R09L-4-Ta', 'R15H-3-T')	0.07447707740458961	61.77407518110873
('R09L-4-Ta', 'R15H-3-T_old')	0.07500430775683323	61.77407518110873
('R09L-4-Ta', 'R15H-6-T')	0.07442737089019763	61.77407518110873
('R09L-4-Ta', 'R15H-7-T')	0.0751910497978945	61.77407518110873
('R09L-4-Ta', 'R16L-1-T')	0.07443230557180003	63.51533584653702
('R09L-4-Ta', 'R16L-2-T')	0.07511692956239174	63.51533584653702
('R09L-4-Ta', 'R16L-3-T')	0.07492303027506339	63.51533584653702
('R09L-4-Ta', 'R16L-4-T')	0.0752254630274522	63.51533584653702
('R09L-4-Ta', 'R16L-5-T')	0.0750770205867089	63.51533584653702
('R09L-4-Tb', 'R09L-4-Tc')	0.2677573072967089	0.0
('R09L-4-Tb', 'R13L-3-T')	0.18554281856290536	1.628685017953996
('R09L-4-Tb', 'R13L-4-T')	0.1963812776644368	1.628685017953996
('R09L-4-Tb', 'R13L-5-T')	0.279097895692566	1.628685017953996
('R09L-4-Tb', 'R14B-2-T')	0.047292733969461966	1.6324450742224594
('R09L-4-Tb', 'R14B-4-T')	0.3321907092493541	1.6324450742224594
('R09L-4-Tb', 'R15H-1-T')	0.03423595626184875	61.77407518110873
('R09L-4-Tb', 'R15H-2-T')	0.03423162022010714	61.77407518110873
('R09L-4-Tb', 'R15H-2-T_bis')	0.03422784437962255	61.77407518110873
('R09L-4-Tb', 'R15H-3-T')	0.03411200805589676	61.77407518110873
('R09L-4-Tb', 'R15H-3-T_old')	0.03419159266728717	61.77407518110873
('R09L-4-Tb', 'R15H-6-T')	0.03414139322001987	61.77407518110873
('R09L-4-Tb', 'R15H-7-T')	0.03421843973494341	61.77407518110873
('R09L-4-Tb', 'R16L-1-T')	0.034262711060415445	63.51533584653702
('R09L-4-Tb', 'R16L-2-T')	0.034216459617209954	63.51533584653702
('R09L-4-Tb', 'R16L-3-T')	0.0342254709248711	63.51533584653702
('R09L-4-Tb', 'R16L-4-T')	0.03423243740061164	63.51533584653702
('R09L-4-Tb', 'R16L-5-T')	0.03423160187175043	63.51533584653702
('R09L-4-Tc', 'R13L-3-T')	0.19337074088976558	1.628685017953996
('R09L-4-Tc', 'R13L-4-T')	0.2089804128305161	1.628685017953996
('R09L-4-Tc', 'R13L-5-T')	0.3094828845302622	1.628685017953996
('R09L-4-Tc', 'R14B-2-T')	0.04638358379876936	1.6324450742224594
('R09L-4-Tc', 'R14B-4-T')	0.38068100098884633	1.6324450742224594
('R09L-4-Tc', 'R15H-1-T')	0.03361251342948755	61.77407518110873
('R09L-4-Tc', 'R15H-2-T')	0.033606129081896335	61.77407518110873
('R09L-4-Tc', 'R15H-2-T_bis')	0.033597920771718595	61.77407518110873
('R09L-4-Tc', 'R15H-3-T')	0.03348575160380379	61.77407518110873
('R09L-4-Tc', 'R15H-3-T_old')	0.03356721019254262	61.77407518110873
('R09L-4-Tc', 'R15H-6-T')	0.03351435179124376	61.77407518110873
('R09L-4-Tc', 'R15H-7-T')	0.03359367644513317	61.77407518110873
('R09L-4-Tc', 'R16L-1-T')	0.033626296213515386	63.51533584653702
('R09L-4-Tc', 'R16L-2-T')	0.03359300244155974	63.51533584653702
('R09L-4-Tc', 'R16L-3-T')	0.03359393247612154	63.51533584653702
('R09L-4-Tc', 'R16L-4-T')	0.03360764747273037	63.51533584653702
('R09L-4-Tc', 'R16L-5-T')	0.033606419169217534	63.51533584653702
('R13L-3-T', 'R13L-4-T')	0.01023662943434207	0.0
('R13L-3-T', 'R13L-5-T')	0.013631124608439741	0.0
('R13L-3-T', 'R14B-2-T')	0.0030948077177298168	0.008172120450176897
('R13L-3-T', 'R14B-4-T')	0.014425611749751231	0.008172120450176897
('R13L-3-T', 'R15H-1-T')	0.002370756559285615	60.258706030351505
('R13L-3-T', 'R15H-2-T')	0.0023698164789567634	60.258706030351505
('R13L-3-T', 'R15H-2-T_bis')	0.002368799670297714	60.258706030351505
('R13L-3-T', 'R15H-3-T')	0.002361112071543151	60.258706030351505
('R13L-3-T', 'R15H-3-T_old')	0.0023703198829130934	60.258706030351505
('R13L-3-T', 'R15H-6-T')	0.0023629283623653827	60.258706030351505
('R13L-3-T', 'R15H-7-T')	0.0023692552500865337	60.258706030351505
('R13L-3-T', 'R16L-1-T')	0.00237114064468924	61.96942721739885
('R13L-3-T', 'R16L-2-T')	0.0023689205438736376	61.96942721739885
('R13L-3-T', 'R16L-3-T')	0.0023687235447759037	61.96942721739885
('R13L-3-T', 'R16L-4-T')	0.0023700109634131952	61.96942721739885
('R13L-3-T', 'R16L-5-T')	0.0023698670680668034	61.96942721739885
('R13L-4-T', 'R13L-5-T')	0.25162595076146527	0.0
('R13L-4-T', 'R14B-2-T')	0.041410489242767294	0.008172120450176897
('R13L-4-T', 'R14B-4-T')	0.30290484152815483	0.008172120450176897
('R13L-4-T', 'R15H-1-T')	0.03270936835744694	60.258706030351505
('R13L-4-T', 'R15H-2-T')	0.03267952429642517	60.258706030351505
('R13L-4-T', 'R15H-2-T_bis')	0.032647538484326014	60.258706030351505
('R13L-4-T', 'R15H-3-T')	0.03254441840712247	60.258706030351505
('R13L-4-T', 'R15H-3-T_old')	0.032647948430017046	60.258706030351505
('R13L-4-T', 'R15H-6-T')	0.032564388313088555	60.258706030351505
('R13L-4-T', 'R15H-7-T')	0.03267707342607866	60.258706030351505
('R13L-4-T', 'R16L-1-T')	0.03262177315016661	61.96942721739885
('R13L-4-T', 'R16L-2-T')	0.03267964767454488	61.96942721739885
('R13L-4-T', 'R16L-3-T')	0.03264565472736728	61.96942721739885
('R13L-4-T', 'R16L-4-T')	0.0326895769211101	61.96942721739885
('R13L-4-T', 'R16L-5-T')	0.03268252387489696	61.96942721739885
('R13L-5-T', 'R14B-2-T')	0.024093896694389043	0.008172120450176897
('R13L-5-T', 'R14B-4-T')	0.23190330854705424	0.008172120450176897
('R13L-5-T', 'R15H-1-T')	0.01682451526721807	60.258706030351505
('R13L-5-T', 'R15H-2-T')	0.016825753798883222	60.258706030351505
('R13L-5-T', 'R15H-2-T_bis')	0.016823077842580993	60.258706030351505
('R13L-5-T', 'R15H-3-T')	0.01676935117142479	60.258706030351505
('R13L-5-T', 'R15H-3-T_old')	0.016806318765334515	60.258706030351505
('R13L-5-T', 'R15H-6-T')	0.016787225142089572	60.258706030351505
('R13L-5-T', 'R15H-7-T')	0.016817531246773893	60.258706030351505
('R13L-5-T', 'R16L-1-T')	0.016846190280869283	61.96942721739885
('R13L-5-T', 'R16L-2-T')	0.016819738302318313	61.96942721739885
('R13L-5-T', 'R16L-3-T')	0.016818262077594084	61.96942721739885
('R13L-5-T', 'R16L-4-T')	0.016825008722605936	61.96942721739885
('R13L-5-T', 'R16L-5-T')	0.016825461422637838	61.96942721739885
('R14B-2-T', 'R14B-4-T')	0.013437399755306547	0.0
('R14B-2-T', 'R15H-1-T')	0.005406848753380082	60.2579253516634
('R14B-2-T', 'R15H-2-T')	0.005407379108621352	60.2579253516634
('R14B-2-T', 'R15H-2-T_bis')	0.0054070213465453	60.2579253516634
('R14B-2-T', 'R15H-3-T')	0.005407813038593894	60.2579253516634
('R14B-2-T', 'R15H-3-T_old')	0.005403364626186806	60.2579253516634
('R14B-2-T', 'R15H-6-T')	0.005406992414066942	60.2579253516634
('R14B-2-T', 'R15H-7-T')	0.005405616385811358	60.2579253516634
('R14B-2-T', 'R16L-1-T')	0.005411775729949797	61.96819366422285
('R14B-2-T', 'R16L-2-T')	0.005405775888448573	61.96819366422285
('R14B-2-T', 'R16L-3-T')	0.0054059235351636824	61.96819366422285
('R14B-2-T', 'R16L-4-T')	0.005407155952060527	61.96819366422285
('R14B-2-T', 'R16L-5-T')	0.005407298194935312	61.96819366422285
('R14B-4-T', 'R15H-1-T')	0.010987882602409007	60.2579253516634
('R14B-4-T', 'R15H-2-T')	0.01098942765222997	60.2579253516634
('R14B-4-T', 'R15H-2-T_bis')	0.010988113056267375	60.2579253516634
('R14B-4-T', 'R15H-3-T')	0.01095434462961888	60.2579253516634
('R14B-4-T', 'R15H-3-T_old')	0.010976104485863615	60.2579253516634
('R14B-4-T', 'R15H-6-T')	0.010964612825221822	60.2579253516634
('R14B-4-T', 'R15H-7-T')	0.010983685584622108	60.2579253516634
('R14B-4-T', 'R16L-1-T')	0.0110037479591916	61.96819366422285
('R14B-4-T', 'R16L-2-T')	0.010984118612094872	61.96819366422285
('R14B-4-T', 'R16L-3-T')	0.010984582370975104	61.96819366422285
('R14B-4-T', 'R16L-4-T')	0.010988744025052018	61.96819366422285
('R14B-4-T', 'R16L-5-T')	0.010989176609647827	61.96819366422285
('R15H-1-T', 'R15H-2-T')	0.08731608188645687	0.0
('R15H-1-T', 'R15H-2-T_bis')	0.06285972837725612	0.0
('R15H-1-T', 'R15H-3-T')	0.06432925230505851	0.0
('R15H-1-T', 'R15H-3-T_old')	0.09949217297205283	0.0
('R15H-1-T', 'R15H-6-T')	0.05705097062917608	0.0
('R15H-1-T', 'R15H-7-T')	0.11043323685530285	0.0
('R15H-1-T', 'R16L-1-T')	0.036381341239817594	3.8170838364570345
('R15H-1-T', 'R16L-2-T')	0.11248163852759828	3.8170838364570345
('R15H-1-T', 'R16L-3-T')	0.06907294811280665	3.8170838364570345
('R15H-1-T', 'R16L-4-T')	0.10500561942893152	3.8170838364570345
('R15H-1-T', 'R16L-5-T')	0.09212804269777504	3.8170838364570345
('R15H-2-T', 'R15H-2-T_bis')	0.129463300656026	0.0
('R15H-2-T', 'R15H-3-T')	0.1319660042166199	0.0
('R15H-2-T', 'R15H-3-T_old')	0.1885111457882979	0.0
('R15H-2-T', 'R15H-6-T')	0.11910267322702602	0.0
('R15H-2-T', 'R15H-7-T')	0.20439427067560806	0.0
('R15H-2-T', 'R16L-1-T')	0.07995059191279212	3.8170838364570345
('R15H-2-T', 'R16L-2-T')	0.20728949005439823	3.8170838364570345
('R15H-2-T', 'R16L-3-T')	0.1401879596250686	3.8170838364570345
('R15H-2-T', 'R16L-4-T')	0.1966335303686148	3.8170838364570345
('R15H-2-T', 'R16L-5-T')	0.17745198975648624	3.8170838364570345
('R15H-2-T_bis', 'R15H-3-T')	0.1744963265609281	0.0
('R15H-2-T_bis', 'R15H-3-T_old')	0.23810353465199055	0.0
('R15H-2-T_bis', 'R15H-6-T')	0.15921419820090682	0.0
('R15H-2-T_bis', 'R15H-7-T')	0.2549827671615029	0.0
('R15H-2-T_bis', 'R16L-1-T')	0.11056866361278551	3.8170838364570345
('R15H-2-T_bis', 'R16L-2-T')	0.2579933935350674	3.8170838364570345
('R15H-2-T_bis', 'R16L-3-T')	0.18418440184746251	3.8170838364570345
('R15H-2-T_bis', 'R16L-4-T')	0.24682588148728032	3.8170838364570345
('R15H-2-T_bis', 'R16L-5-T')	0.22617089232725468	3.8170838364570345
('R15H-3-T', 'R15H-3-T_old')	0.2338855787467102	0.0
('R15H-3-T', 'R15H-6-T')	0.1557499415579296	0.0
('R15H-3-T', 'R15H-7-T')	0.25065539870062986	0.0
('R15H-3-T', 'R16L-1-T')	0.10782107099214248	3.8170838364570345
('R15H-3-T', 'R16L-2-T')	0.2536993112786349	3.8170838364570345
('R15H-3-T', 'R16L-3-T')	0.1803487564860068	3.8170838364570345
('R15H-3-T', 'R16L-4-T')	0.24252929455064193	3.8170838364570345
('R15H-3-T', 'R16L-5-T')	0.22198964295425472	3.8170838364570345
('R15H-3-T_old', 'R15H-6-T')	0.10467936971062997	0.0
('R15H-3-T_old', 'R15H-7-T')	0.184410471200557	0.0
('R15H-3-T_old', 'R16L-1-T')	0.06941803022131769	3.8170838364570345
('R15H-3-T_old', 'R16L-2-T')	0.18720937205777047	3.8170838364570345
('R15H-3-T_old', 'R16L-3-T')	0.12398354167228888	3.8170838364570345
('R15H-3-T_old', 'R16L-4-T')	0.17697589978129577	3.8170838364570345
('R15H-3-T_old', 'R16L-5-T')	0.15875964790185604	3.8170838364570345
('R15H-6-T', 'R15H-7-T')	0.26915599946854324	0.0
('R15H-6-T', 'R16L-1-T')	0.12046604688452481	3.8170838364570345
('R15H-6-T', 'R16L-2-T')	0.27220375812869163	3.8170838364570345
('R15H-6-T', 'R16L-3-T')	0.19743562239156653	3.8170838364570345
('R15H-6-T', 'R16L-4-T')	0.2610160614484324	3.8170838364570345
('R15H-6-T', 'R16L-5-T')	0.24025554224985152	3.8170838364570345
('R15H-7-T', 'R16L-1-T')	0.06186691111208483	3.8170838364570345
('R15H-7-T', 'R16L-2-T')	0.17187118370904678	3.8170838364570345
('R15H-7-T', 'R16L-3-T')	0.11202065438761213	3.8170838364570345
('R15H-7-T', 'R16L-4-T')	0.16206861893979516	3.8170838364570345
('R15H-7-T', 'R16L-5-T')	0.14470301944620306	3.8170838364570345
('R16L-1-T', 'R16L-2-T')	0.34091663707631104	0.0
('R16L-1-T', 'R16L-3-T')	0.26629028611705924	0.0
('R16L-1-T', 'R16L-4-T')	0.33057071065926164	0.0
('R16L-1-T', 'R16L-5-T')	0.31042904338483585	0.0
('R16L-2-T', 'R16L-3-T')	0.10979172332192276	0.0
('R16L-2-T', 'R16L-4-T')	0.15921279595858742	0.0
('R16L-2-T', 'R16L-5-T')	0.14204790058786368	0.0
('R16L-3-T', 'R16L-4-T')	0.23251328213872163	0.0
('R16L-3-T', 'R16L-5-T')	0.21211050721060268	0.0
('R16L-4-T', 'R16L-5-T')	0.1516535877221355	0.0
