	Sample	read_id	seqid	Sample_id	Site	Ind	Region	Flow	dupl
9802	R15H-6-T	R15H-6-T_9_286	PBBC45	C47	R15H	R15H-6	MV	H	n
9803	R15H-6-T	R15H-6-T_9_287	PBBC45	C47	R15H	R15H-6	MV	H	n
9804	R15H-6-T	R15H-6-T_9_288	PBBC45	C47	R15H	R15H-6	MV	H	n
9805	R15H-6-T	R15H-6-T_9_289	PBBC45	C47	R15H	R15H-6	MV	H	n
9806	R15H-6-T	R15H-6-T_9_290	PBBC45	C47	R15H	R15H-6	MV	H	n
9807	R15H-6-T	R15H-6-T_9_291	PBBC45	C47	R15H	R15H-6	MV	H	n
9808	R15H-6-T	R15H-6-T_9_292	PBBC45	C47	R15H	R15H-6	MV	H	n
9809	R15H-6-T	R15H-6-T_9_293	PBBC45	C47	R15H	R15H-6	MV	H	n
9810	R15H-6-T	R15H-6-T_9_294	PBBC45	C47	R15H	R15H-6	MV	H	n
9811	R15H-6-T	R15H-6-T_9_295	PBBC45	C47	R15H	R15H-6	MV	H	n
9812	R15H-6-T	R15H-6-T_9_296	PBBC45	C47	R15H	R15H-6	MV	H	n
9813	R15H-6-T	R15H-6-T_9_297	PBBC45	C47	R15H	R15H-6	MV	H	n
9814	R15H-6-T	R15H-6-T_9_298	PBBC45	C47	R15H	R15H-6	MV	H	n
9815	R15H-6-T	R15H-6-T_9_299	PBBC45	C47	R15H	R15H-6	MV	H	n
9816	R15H-6-T	R15H-6-T_9_300	PBBC45	C47	R15H	R15H-6	MV	H	n
9817	R15H-6-T	R15H-6-T_9_301	PBBC45	C47	R15H	R15H-6	MV	H	n
9818	R15H-6-T	R15H-6-T_9_302	PBBC45	C47	R15H	R15H-6	MV	H	n
9819	R15H-6-T	R15H-6-T_9_303	PBBC45	C47	R15H	R15H-6	MV	H	n
9820	R15H-6-T	R15H-6-T_9_304	PBBC45	C47	R15H	R15H-6	MV	H	n
9821	R15H-6-T	R15H-6-T_9_305	PBBC45	C47	R15H	R15H-6	MV	H	n
9822	R15H-6-T	R15H-6-T_9_306	PBBC45	C47	R15H	R15H-6	MV	H	n
9823	R15H-6-T	R15H-6-T_9_307	PBBC45	C47	R15H	R15H-6	MV	H	n
9824	R15H-6-T	R15H-6-T_9_308	PBBC45	C47	R15H	R15H-6	MV	H	n
9825	R15H-6-T	R15H-6-T_9_309	PBBC45	C47	R15H	R15H-6	MV	H	n
9826	R15H-6-T	R15H-6-T_9_310	PBBC45	C47	R15H	R15H-6	MV	H	n
9827	R15H-6-T	R15H-6-T_9_311	PBBC45	C47	R15H	R15H-6	MV	H	n
9828	R15H-6-T	R15H-6-T_9_312	PBBC45	C47	R15H	R15H-6	MV	H	n
9829	R15H-6-T	R15H-6-T_9_313	PBBC45	C47	R15H	R15H-6	MV	H	n
9830	R15H-6-T	R15H-6-T_9_314	PBBC45	C47	R15H	R15H-6	MV	H	n
9831	R15H-6-T	R15H-6-T_9_315	PBBC45	C47	R15H	R15H-6	MV	H	n
9832	R15H-6-T	R15H-6-T_9_316	PBBC45	C47	R15H	R15H-6	MV	H	n
9833	R15H-6-T	R15H-6-T_9_317	PBBC45	C47	R15H	R15H-6	MV	H	n
9834	R15H-6-T	R15H-6-T_9_318	PBBC45	C47	R15H	R15H-6	MV	H	n
9835	R15H-6-T	R15H-6-T_9_319	PBBC45	C47	R15H	R15H-6	MV	H	n
9836	R15H-6-T	R15H-6-T_9_320	PBBC45	C47	R15H	R15H-6	MV	H	n
9837	R15H-6-T	R15H-6-T_9_321	PBBC45	C47	R15H	R15H-6	MV	H	n
9838	R15H-6-T	R15H-6-T_9_322	PBBC45	C47	R15H	R15H-6	MV	H	n
9839	R15H-6-T	R15H-6-T_9_323	PBBC45	C47	R15H	R15H-6	MV	H	n
9840	R15H-6-T	R15H-6-T_9_324	PBBC45	C47	R15H	R15H-6	MV	H	n
9841	R15H-6-T	R15H-6-T_9_325	PBBC45	C47	R15H	R15H-6	MV	H	n
9842	R15H-6-T	R15H-6-T_9_326	PBBC45	C47	R15H	R15H-6	MV	H	n
9843	R15H-6-T	R15H-6-T_9_327	PBBC45	C47	R15H	R15H-6	MV	H	n
9844	R15H-6-T	R15H-6-T_9_328	PBBC45	C47	R15H	R15H-6	MV	H	n
9845	R15H-6-T	R15H-6-T_9_329	PBBC45	C47	R15H	R15H-6	MV	H	n
9846	R15H-6-T	R15H-6-T_9_330	PBBC45	C47	R15H	R15H-6	MV	H	n
9847	R15H-6-T	R15H-6-T_9_331	PBBC45	C47	R15H	R15H-6	MV	H	n
9848	R15H-6-T	R15H-6-T_9_332	PBBC45	C47	R15H	R15H-6	MV	H	n
9849	R15H-6-T	R15H-6-T_9_333	PBBC45	C47	R15H	R15H-6	MV	H	n
9850	R15H-6-T	R15H-6-T_9_334	PBBC45	C47	R15H	R15H-6	MV	H	n
9851	R15H-6-T	R15H-6-T_9_335	PBBC45	C47	R15H	R15H-6	MV	H	n
9852	R15H-6-T	R15H-6-T_9_336	PBBC45	C47	R15H	R15H-6	MV	H	n
9853	R15H-6-T	R15H-6-T_9_337	PBBC45	C47	R15H	R15H-6	MV	H	n
9854	R15H-6-T	R15H-6-T_9_338	PBBC45	C47	R15H	R15H-6	MV	H	n
9855	R15H-6-T	R15H-6-T_9_339	PBBC45	C47	R15H	R15H-6	MV	H	n
9856	R15H-6-T	R15H-6-T_9_340	PBBC45	C47	R15H	R15H-6	MV	H	n
9857	R15H-6-T	R15H-6-T_9_341	PBBC45	C47	R15H	R15H-6	MV	H	n
9858	R15H-6-T	R15H-6-T_9_342	PBBC45	C47	R15H	R15H-6	MV	H	n
9859	R15H-6-T	R15H-6-T_9_343	PBBC45	C47	R15H	R15H-6	MV	H	n
9860	R15H-6-T	R15H-6-T_9_344	PBBC45	C47	R15H	R15H-6	MV	H	n
9861	R15H-6-T	R15H-6-T_9_345	PBBC45	C47	R15H	R15H-6	MV	H	n
9862	R15H-6-T	R15H-6-T_9_346	PBBC45	C47	R15H	R15H-6	MV	H	n
9863	R15H-6-T	R15H-6-T_9_347	PBBC45	C47	R15H	R15H-6	MV	H	n
9864	R15H-6-T	R15H-6-T_9_348	PBBC45	C47	R15H	R15H-6	MV	H	n
9865	R15H-6-T	R15H-6-T_9_349	PBBC45	C47	R15H	R15H-6	MV	H	n
9866	R15H-6-T	R15H-6-T_9_350	PBBC45	C47	R15H	R15H-6	MV	H	n
9867	R15H-6-T	R15H-6-T_9_351	PBBC45	C47	R15H	R15H-6	MV	H	n
9868	R15H-6-T	R15H-6-T_9_352	PBBC45	C47	R15H	R15H-6	MV	H	n
9869	R15H-6-T	R15H-6-T_9_353	PBBC45	C47	R15H	R15H-6	MV	H	n
9870	R15H-6-T	R15H-6-T_9_354	PBBC45	C47	R15H	R15H-6	MV	H	n
9871	R15H-6-T	R15H-6-T_9_355	PBBC45	C47	R15H	R15H-6	MV	H	n
9872	R15H-6-T	R15H-6-T_9_356	PBBC45	C47	R15H	R15H-6	MV	H	n
9873	R15H-6-T	R15H-6-T_9_357	PBBC45	C47	R15H	R15H-6	MV	H	n
9874	R15H-6-T	R15H-6-T_9_358	PBBC45	C47	R15H	R15H-6	MV	H	n
9875	R15H-6-T	R15H-6-T_9_359	PBBC45	C47	R15H	R15H-6	MV	H	n
9876	R15H-6-T	R15H-6-T_9_360	PBBC45	C47	R15H	R15H-6	MV	H	n
9877	R15H-6-T	R15H-6-T_9_361	PBBC45	C47	R15H	R15H-6	MV	H	n
9878	R15H-6-T	R15H-6-T_9_362	PBBC45	C47	R15H	R15H-6	MV	H	n
9879	R15H-6-T	R15H-6-T_9_363	PBBC45	C47	R15H	R15H-6	MV	H	n
9880	R15H-6-T	R15H-6-T_9_364	PBBC45	C47	R15H	R15H-6	MV	H	n
9881	R15H-6-T	R15H-6-T_9_365	PBBC45	C47	R15H	R15H-6	MV	H	n
9882	R15H-6-T	R15H-6-T_9_366	PBBC45	C47	R15H	R15H-6	MV	H	n
9883	R15H-6-T	R15H-6-T_9_367	PBBC45	C47	R15H	R15H-6	MV	H	n
9884	R15H-6-T	R15H-6-T_9_368	PBBC45	C47	R15H	R15H-6	MV	H	n
9885	R15H-6-T	R15H-6-T_9_369	PBBC45	C47	R15H	R15H-6	MV	H	n
9886	R15H-6-T	R15H-6-T_9_370	PBBC45	C47	R15H	R15H-6	MV	H	n
9887	R15H-6-T	R15H-6-T_9_371	PBBC45	C47	R15H	R15H-6	MV	H	n
9888	R15H-6-T	R15H-6-T_9_372	PBBC45	C47	R15H	R15H-6	MV	H	n
9889	R15H-6-T	R15H-6-T_9_373	PBBC45	C47	R15H	R15H-6	MV	H	n
9890	R15H-6-T	R15H-6-T_9_374	PBBC45	C47	R15H	R15H-6	MV	H	n
9891	R15H-6-T	R15H-6-T_9_375	PBBC45	C47	R15H	R15H-6	MV	H	n
9892	R15H-6-T	R15H-6-T_9_376	PBBC45	C47	R15H	R15H-6	MV	H	n
9893	R15H-6-T	R15H-6-T_9_377	PBBC45	C47	R15H	R15H-6	MV	H	n
9894	R15H-6-T	R15H-6-T_9_378	PBBC45	C47	R15H	R15H-6	MV	H	n
9895	R15H-6-T	R15H-6-T_9_379	PBBC45	C47	R15H	R15H-6	MV	H	n
9896	R15H-6-T	R15H-6-T_9_380	PBBC45	C47	R15H	R15H-6	MV	H	n
9897	R15H-6-T	R15H-6-T_9_381	PBBC45	C47	R15H	R15H-6	MV	H	n
9898	R15H-6-T	R15H-6-T_9_382	PBBC45	C47	R15H	R15H-6	MV	H	n
9899	R15H-6-T	R15H-6-T_9_383	PBBC45	C47	R15H	R15H-6	MV	H	n
9900	R15H-6-T	R15H-6-T_9_384	PBBC45	C47	R15H	R15H-6	MV	H	n
9901	R15H-6-T	R15H-6-T_9_385	PBBC45	C47	R15H	R15H-6	MV	H	n
9902	R15H-6-T	R15H-6-T_9_386	PBBC45	C47	R15H	R15H-6	MV	H	n
9903	R15H-6-T	R15H-6-T_9_387	PBBC45	C47	R15H	R15H-6	MV	H	n
9904	R15H-6-T	R15H-6-T_9_388	PBBC45	C47	R15H	R15H-6	MV	H	n
9905	R15H-6-T	R15H-6-T_9_389	PBBC45	C47	R15H	R15H-6	MV	H	n
9906	R15H-6-T	R15H-6-T_9_390	PBBC45	C47	R15H	R15H-6	MV	H	n
9907	R15H-6-T	R15H-6-T_9_391	PBBC45	C47	R15H	R15H-6	MV	H	n
9908	R15H-6-T	R15H-6-T_9_392	PBBC45	C47	R15H	R15H-6	MV	H	n
9909	R15H-6-T	R15H-6-T_9_393	PBBC45	C47	R15H	R15H-6	MV	H	n
9910	R15H-6-T	R15H-6-T_9_394	PBBC45	C47	R15H	R15H-6	MV	H	n
9911	R15H-6-T	R15H-6-T_9_395	PBBC45	C47	R15H	R15H-6	MV	H	n
9912	R15H-6-T	R15H-6-T_9_396	PBBC45	C47	R15H	R15H-6	MV	H	n
9913	R15H-6-T	R15H-6-T_9_397	PBBC45	C47	R15H	R15H-6	MV	H	n
9914	R15H-6-T	R15H-6-T_9_398	PBBC45	C47	R15H	R15H-6	MV	H	n
9915	R15H-6-T	R15H-6-T_9_399	PBBC45	C47	R15H	R15H-6	MV	H	n
9916	R15H-6-T	R15H-6-T_9_400	PBBC45	C47	R15H	R15H-6	MV	H	n
9917	R15H-6-T	R15H-6-T_9_401	PBBC45	C47	R15H	R15H-6	MV	H	n
9918	R15H-6-T	R15H-6-T_9_402	PBBC45	C47	R15H	R15H-6	MV	H	n
9919	R15H-6-T	R15H-6-T_9_403	PBBC45	C47	R15H	R15H-6	MV	H	n
9920	R15H-6-T	R15H-6-T_9_404	PBBC45	C47	R15H	R15H-6	MV	H	n
9921	R15H-6-T	R15H-6-T_9_405	PBBC45	C47	R15H	R15H-6	MV	H	n
9922	R15H-6-T	R15H-6-T_9_406	PBBC45	C47	R15H	R15H-6	MV	H	n
9923	R15H-6-T	R15H-6-T_9_407	PBBC45	C47	R15H	R15H-6	MV	H	n
9924	R15H-6-T	R15H-6-T_9_408	PBBC45	C47	R15H	R15H-6	MV	H	n
9925	R15H-6-T	R15H-6-T_9_409	PBBC45	C47	R15H	R15H-6	MV	H	n
9926	R15H-6-T	R15H-6-T_9_410	PBBC45	C47	R15H	R15H-6	MV	H	n
9927	R15H-6-T	R15H-6-T_9_411	PBBC45	C47	R15H	R15H-6	MV	H	n
9928	R15H-6-T	R15H-6-T_9_412	PBBC45	C47	R15H	R15H-6	MV	H	n
9929	R15H-6-T	R15H-6-T_9_413	PBBC45	C47	R15H	R15H-6	MV	H	n
9930	R15H-6-T	R15H-6-T_9_414	PBBC45	C47	R15H	R15H-6	MV	H	n
9931	R15H-6-T	R15H-6-T_9_415	PBBC45	C47	R15H	R15H-6	MV	H	n
9932	R15H-6-T	R15H-6-T_9_416	PBBC45	C47	R15H	R15H-6	MV	H	n
9933	R15H-6-T	R15H-6-T_9_417	PBBC45	C47	R15H	R15H-6	MV	H	n
9934	R15H-6-T	R15H-6-T_9_418	PBBC45	C47	R15H	R15H-6	MV	H	n
9935	R15H-6-T	R15H-6-T_9_419	PBBC45	C47	R15H	R15H-6	MV	H	n
9936	R15H-6-T	R15H-6-T_9_420	PBBC45	C47	R15H	R15H-6	MV	H	n
9937	R15H-6-T	R15H-6-T_9_421	PBBC45	C47	R15H	R15H-6	MV	H	n
9938	R15H-6-T	R15H-6-T_9_422	PBBC45	C47	R15H	R15H-6	MV	H	n
9939	R15H-6-T	R15H-6-T_9_423	PBBC45	C47	R15H	R15H-6	MV	H	n
9940	R15H-6-T	R15H-6-T_9_424	PBBC45	C47	R15H	R15H-6	MV	H	n
9941	R15H-6-T	R15H-6-T_9_425	PBBC45	C47	R15H	R15H-6	MV	H	n
9942	R15H-6-T	R15H-6-T_9_426	PBBC45	C47	R15H	R15H-6	MV	H	n
9943	R15H-6-T	R15H-6-T_9_427	PBBC45	C47	R15H	R15H-6	MV	H	n
9944	R15H-6-T	R15H-6-T_9_428	PBBC45	C47	R15H	R15H-6	MV	H	n
9945	R15H-6-T	R15H-6-T_9_429	PBBC45	C47	R15H	R15H-6	MV	H	n
9946	R15H-6-T	R15H-6-T_9_430	PBBC45	C47	R15H	R15H-6	MV	H	n
9947	R15H-6-T	R15H-6-T_9_431	PBBC45	C47	R15H	R15H-6	MV	H	n
9948	R15H-6-T	R15H-6-T_9_432	PBBC45	C47	R15H	R15H-6	MV	H	n
9949	R15H-6-T	R15H-6-T_9_433	PBBC45	C47	R15H	R15H-6	MV	H	n
9950	R15H-6-T	R15H-6-T_9_434	PBBC45	C47	R15H	R15H-6	MV	H	n
9951	R15H-6-T	R15H-6-T_9_435	PBBC45	C47	R15H	R15H-6	MV	H	n
9952	R15H-6-T	R15H-6-T_9_436	PBBC45	C47	R15H	R15H-6	MV	H	n
9953	R15H-6-T	R15H-6-T_9_437	PBBC45	C47	R15H	R15H-6	MV	H	n
9954	R15H-6-T	R15H-6-T_9_438	PBBC45	C47	R15H	R15H-6	MV	H	n
9955	R15H-6-T	R15H-6-T_9_439	PBBC45	C47	R15H	R15H-6	MV	H	n
9956	R15H-6-T	R15H-6-T_9_440	PBBC45	C47	R15H	R15H-6	MV	H	n
9957	R15H-6-T	R15H-6-T_9_441	PBBC45	C47	R15H	R15H-6	MV	H	n
9958	R15H-6-T	R15H-6-T_9_442	PBBC45	C47	R15H	R15H-6	MV	H	n
9959	R15H-6-T	R15H-6-T_9_443	PBBC45	C47	R15H	R15H-6	MV	H	n
9960	R15H-6-T	R15H-6-T_9_444	PBBC45	C47	R15H	R15H-6	MV	H	n
9961	R15H-6-T	R15H-6-T_9_445	PBBC45	C47	R15H	R15H-6	MV	H	n
9962	R15H-6-T	R15H-6-T_9_446	PBBC45	C47	R15H	R15H-6	MV	H	n
9963	R15H-6-T	R15H-6-T_9_447	PBBC45	C47	R15H	R15H-6	MV	H	n
9964	R15H-6-T	R15H-6-T_9_448	PBBC45	C47	R15H	R15H-6	MV	H	n
9965	R15H-6-T	R15H-6-T_9_449	PBBC45	C47	R15H	R15H-6	MV	H	n
9966	R15H-6-T	R15H-6-T_9_450	PBBC45	C47	R15H	R15H-6	MV	H	n
9967	R15H-6-T	R15H-6-T_9_451	PBBC45	C47	R15H	R15H-6	MV	H	n
9968	R15H-6-T	R15H-6-T_9_452	PBBC45	C47	R15H	R15H-6	MV	H	n
9969	R15H-6-T	R15H-6-T_9_453	PBBC45	C47	R15H	R15H-6	MV	H	n
9970	R15H-6-T	R15H-6-T_9_454	PBBC45	C47	R15H	R15H-6	MV	H	n
9971	R15H-6-T	R15H-6-T_9_455	PBBC45	C47	R15H	R15H-6	MV	H	n
9972	R15H-6-T	R15H-6-T_9_456	PBBC45	C47	R15H	R15H-6	MV	H	n
9973	R15H-6-T	R15H-6-T_9_457	PBBC45	C47	R15H	R15H-6	MV	H	n
9974	R15H-6-T	R15H-6-T_9_458	PBBC45	C47	R15H	R15H-6	MV	H	n
9975	R15H-6-T	R15H-6-T_9_459	PBBC45	C47	R15H	R15H-6	MV	H	n
9976	R15H-6-T	R15H-6-T_9_460	PBBC45	C47	R15H	R15H-6	MV	H	n
9977	R15H-6-T	R15H-6-T_9_461	PBBC45	C47	R15H	R15H-6	MV	H	n
9978	R15H-6-T	R15H-6-T_9_462	PBBC45	C47	R15H	R15H-6	MV	H	n
9979	R15H-6-T	R15H-6-T_9_463	PBBC45	C47	R15H	R15H-6	MV	H	n
9980	R15H-6-T	R15H-6-T_9_464	PBBC45	C47	R15H	R15H-6	MV	H	n
9981	R15H-6-T	R15H-6-T_9_465	PBBC45	C47	R15H	R15H-6	MV	H	n
9982	R15H-6-T	R15H-6-T_9_466	PBBC45	C47	R15H	R15H-6	MV	H	n
9983	R15H-6-T	R15H-6-T_9_467	PBBC45	C47	R15H	R15H-6	MV	H	n
9984	R15H-6-T	R15H-6-T_9_468	PBBC45	C47	R15H	R15H-6	MV	H	n
9985	R15H-6-T	R15H-6-T_9_469	PBBC45	C47	R15H	R15H-6	MV	H	n
9986	R15H-6-T	R15H-6-T_9_470	PBBC45	C47	R15H	R15H-6	MV	H	n
9987	R15H-6-T	R15H-6-T_9_471	PBBC45	C47	R15H	R15H-6	MV	H	n
9988	R15H-6-T	R15H-6-T_9_472	PBBC45	C47	R15H	R15H-6	MV	H	n
9989	R15H-6-T	R15H-6-T_9_473	PBBC45	C47	R15H	R15H-6	MV	H	n
9990	R15H-6-T	R15H-6-T_9_474	PBBC45	C47	R15H	R15H-6	MV	H	n
9991	R15H-6-T	R15H-6-T_9_475	PBBC45	C47	R15H	R15H-6	MV	H	n
9992	R15H-6-T	R15H-6-T_9_476	PBBC45	C47	R15H	R15H-6	MV	H	n
9993	R15H-6-T	R15H-6-T_9_477	PBBC45	C47	R15H	R15H-6	MV	H	n
9994	R15H-6-T	R15H-6-T_9_478	PBBC45	C47	R15H	R15H-6	MV	H	n
9995	R15H-6-T	R15H-6-T_9_479	PBBC45	C47	R15H	R15H-6	MV	H	n
9996	R15H-6-T	R15H-6-T_9_480	PBBC45	C47	R15H	R15H-6	MV	H	n
9997	R15H-6-T	R15H-6-T_9_481	PBBC45	C47	R15H	R15H-6	MV	H	n
9998	R15H-6-T	R15H-6-T_9_482	PBBC45	C47	R15H	R15H-6	MV	H	n
9999	R15H-6-T	R15H-6-T_9_483	PBBC45	C47	R15H	R15H-6	MV	H	n
10000	R15H-6-T	R15H-6-T_9_484	PBBC45	C47	R15H	R15H-6	MV	H	n
10001	R15H-6-T	R15H-6-T_9_485	PBBC45	C47	R15H	R15H-6	MV	H	n
10002	R15H-6-T	R15H-6-T_9_486	PBBC45	C47	R15H	R15H-6	MV	H	n
10003	R15H-6-T	R15H-6-T_9_487	PBBC45	C47	R15H	R15H-6	MV	H	n
10004	R15H-6-T	R15H-6-T_9_488	PBBC45	C47	R15H	R15H-6	MV	H	n
10005	R15H-6-T	R15H-6-T_9_489	PBBC45	C47	R15H	R15H-6	MV	H	n
10006	R15H-6-T	R15H-6-T_9_490	PBBC45	C47	R15H	R15H-6	MV	H	n
10007	R15H-6-T	R15H-6-T_9_491	PBBC45	C47	R15H	R15H-6	MV	H	n
10008	R15H-6-T	R15H-6-T_9_492	PBBC45	C47	R15H	R15H-6	MV	H	n
10009	R15H-6-T	R15H-6-T_9_493	PBBC45	C47	R15H	R15H-6	MV	H	n
10010	R15H-6-T	R15H-6-T_9_494	PBBC45	C47	R15H	R15H-6	MV	H	n
10011	R15H-6-T	R15H-6-T_9_495	PBBC45	C47	R15H	R15H-6	MV	H	n
10012	R15H-6-T	R15H-6-T_9_496	PBBC45	C47	R15H	R15H-6	MV	H	n
10013	R15H-6-T	R15H-6-T_9_497	PBBC45	C47	R15H	R15H-6	MV	H	n
10014	R15H-6-T	R15H-6-T_9_498	PBBC45	C47	R15H	R15H-6	MV	H	n
10015	R15H-6-T	R15H-6-T_9_499	PBBC45	C47	R15H	R15H-6	MV	H	n
10016	R15H-6-T	R15H-6-T_9_500	PBBC45	C47	R15H	R15H-6	MV	H	n
10017	R15H-6-T	R15H-6-T_9_501	PBBC45	C47	R15H	R15H-6	MV	H	n
10018	R15H-6-T	R15H-6-T_9_502	PBBC45	C47	R15H	R15H-6	MV	H	n
10019	R15H-6-T	R15H-6-T_9_503	PBBC45	C47	R15H	R15H-6	MV	H	n
10020	R15H-6-T	R15H-6-T_9_504	PBBC45	C47	R15H	R15H-6	MV	H	n
10021	R15H-6-T	R15H-6-T_9_505	PBBC45	C47	R15H	R15H-6	MV	H	n
10022	R15H-6-T	R15H-6-T_9_506	PBBC45	C47	R15H	R15H-6	MV	H	n
10023	R15H-6-T	R15H-6-T_9_507	PBBC45	C47	R15H	R15H-6	MV	H	n
10024	R15H-6-T	R15H-6-T_9_508	PBBC45	C47	R15H	R15H-6	MV	H	n
10025	R15H-6-T	R15H-6-T_9_509	PBBC45	C47	R15H	R15H-6	MV	H	n
10026	R15H-6-T	R15H-6-T_9_510	PBBC45	C47	R15H	R15H-6	MV	H	n
10027	R15H-6-T	R15H-6-T_9_511	PBBC45	C47	R15H	R15H-6	MV	H	n
10028	R15H-6-T	R15H-6-T_9_512	PBBC45	C47	R15H	R15H-6	MV	H	n
10029	R15H-6-T	R15H-6-T_9_513	PBBC45	C47	R15H	R15H-6	MV	H	n
10030	R15H-6-T	R15H-6-T_9_514	PBBC45	C47	R15H	R15H-6	MV	H	n
10031	R15H-6-T	R15H-6-T_9_515	PBBC45	C47	R15H	R15H-6	MV	H	n
10032	R15H-6-T	R15H-6-T_9_516	PBBC45	C47	R15H	R15H-6	MV	H	n
10033	R15H-6-T	R15H-6-T_9_517	PBBC45	C47	R15H	R15H-6	MV	H	n
10034	R15H-6-T	R15H-6-T_9_518	PBBC45	C47	R15H	R15H-6	MV	H	n
10035	R15H-6-T	R15H-6-T_9_519	PBBC45	C47	R15H	R15H-6	MV	H	n
10036	R15H-6-T	R15H-6-T_9_520	PBBC45	C47	R15H	R15H-6	MV	H	n
10037	R15H-6-T	R15H-6-T_9_521	PBBC45	C47	R15H	R15H-6	MV	H	n
10038	R15H-6-T	R15H-6-T_9_522	PBBC45	C47	R15H	R15H-6	MV	H	n
10039	R15H-6-T	R15H-6-T_9_523	PBBC45	C47	R15H	R15H-6	MV	H	n
10040	R15H-6-T	R15H-6-T_9_524	PBBC45	C47	R15H	R15H-6	MV	H	n
10041	R15H-6-T	R15H-6-T_9_525	PBBC45	C47	R15H	R15H-6	MV	H	n
10042	R15H-6-T	R15H-6-T_9_526	PBBC45	C47	R15H	R15H-6	MV	H	n
10043	R15H-6-T	R15H-6-T_9_527	PBBC45	C47	R15H	R15H-6	MV	H	n
10044	R15H-6-T	R15H-6-T_9_528	PBBC45	C47	R15H	R15H-6	MV	H	n
10045	R15H-6-T	R15H-6-T_9_529	PBBC45	C47	R15H	R15H-6	MV	H	n
10046	R15H-6-T	R15H-6-T_9_530	PBBC45	C47	R15H	R15H-6	MV	H	n
10047	R15H-6-T	R15H-6-T_9_531	PBBC45	C47	R15H	R15H-6	MV	H	n
10048	R15H-6-T	R15H-6-T_9_532	PBBC45	C47	R15H	R15H-6	MV	H	n
10049	R15H-6-T	R15H-6-T_9_533	PBBC45	C47	R15H	R15H-6	MV	H	n
10050	R15H-6-T	R15H-6-T_9_534	PBBC45	C47	R15H	R15H-6	MV	H	n
10051	R15H-6-T	R15H-6-T_9_535	PBBC45	C47	R15H	R15H-6	MV	H	n
10052	R15H-6-T	R15H-6-T_9_536	PBBC45	C47	R15H	R15H-6	MV	H	n
10053	R15H-6-T	R15H-6-T_9_537	PBBC45	C47	R15H	R15H-6	MV	H	n
10054	R15H-6-T	R15H-6-T_9_538	PBBC45	C47	R15H	R15H-6	MV	H	n
10055	R15H-6-T	R15H-6-T_9_539	PBBC45	C47	R15H	R15H-6	MV	H	n
10056	R15H-6-T	R15H-6-T_9_540	PBBC45	C47	R15H	R15H-6	MV	H	n
10057	R15H-6-T	R15H-6-T_9_541	PBBC45	C47	R15H	R15H-6	MV	H	n
10058	R15H-6-T	R15H-6-T_9_542	PBBC45	C47	R15H	R15H-6	MV	H	n
10059	R15H-6-T	R15H-6-T_9_543	PBBC45	C47	R15H	R15H-6	MV	H	n
10060	R15H-6-T	R15H-6-T_9_544	PBBC45	C47	R15H	R15H-6	MV	H	n
10061	R15H-6-T	R15H-6-T_9_545	PBBC45	C47	R15H	R15H-6	MV	H	n
10062	R15H-6-T	R15H-6-T_9_546	PBBC45	C47	R15H	R15H-6	MV	H	n
10063	R15H-6-T	R15H-6-T_9_547	PBBC45	C47	R15H	R15H-6	MV	H	n
10064	R15H-6-T	R15H-6-T_9_548	PBBC45	C47	R15H	R15H-6	MV	H	n
10065	R15H-6-T	R15H-6-T_9_549	PBBC45	C47	R15H	R15H-6	MV	H	n
10066	R15H-6-T	R15H-6-T_9_550	PBBC45	C47	R15H	R15H-6	MV	H	n
10067	R15H-6-T	R15H-6-T_9_551	PBBC45	C47	R15H	R15H-6	MV	H	n
10068	R15H-6-T	R15H-6-T_9_552	PBBC45	C47	R15H	R15H-6	MV	H	n
10069	R15H-6-T	R15H-6-T_9_553	PBBC45	C47	R15H	R15H-6	MV	H	n
10070	R15H-6-T	R15H-6-T_9_554	PBBC45	C47	R15H	R15H-6	MV	H	n
10071	R15H-6-T	R15H-6-T_9_555	PBBC45	C47	R15H	R15H-6	MV	H	n
10072	R15H-6-T	R15H-6-T_9_556	PBBC45	C47	R15H	R15H-6	MV	H	n
10073	R15H-6-T	R15H-6-T_9_557	PBBC45	C47	R15H	R15H-6	MV	H	n
10074	R15H-6-T	R15H-6-T_9_558	PBBC45	C47	R15H	R15H-6	MV	H	n
10075	R15H-6-T	R15H-6-T_9_559	PBBC45	C47	R15H	R15H-6	MV	H	n
10076	R15H-6-T	R15H-6-T_9_560	PBBC45	C47	R15H	R15H-6	MV	H	n
10077	R15H-6-T	R15H-6-T_9_561	PBBC45	C47	R15H	R15H-6	MV	H	n
10078	R15H-6-T	R15H-6-T_9_562	PBBC45	C47	R15H	R15H-6	MV	H	n
10079	R15H-6-T	R15H-6-T_9_563	PBBC45	C47	R15H	R15H-6	MV	H	n
10080	R15H-6-T	R15H-6-T_9_564	PBBC45	C47	R15H	R15H-6	MV	H	n
10081	R15H-6-T	R15H-6-T_9_565	PBBC45	C47	R15H	R15H-6	MV	H	n
10082	R15H-6-T	R15H-6-T_9_566	PBBC45	C47	R15H	R15H-6	MV	H	n
10083	R15H-6-T	R15H-6-T_9_567	PBBC45	C47	R15H	R15H-6	MV	H	n
10084	R15H-6-T	R15H-6-T_9_568	PBBC45	C47	R15H	R15H-6	MV	H	n
10085	R15H-6-T	R15H-6-T_10_0	PBBC45	C47	R15H	R15H-6	MV	H	n
